10080089;"DRESDEFFI73";"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6";10877;"Berlin";;9
10080900;"DRESDEFF199";"Commerzbank vormals Dresdner Bank Filiale Berlin III";10877;"Berlin";28109;76
10089260;"DRESDEFFI14";"Commerzbank vormals Dresdner Bank ITGK";10877;"Berlin";;9
10089999;"DRESDEFFI99";"Commerzbank vormals Dresdner Bank ITGK 2";10117;"Berlin";;9
10090000;"BEVODEBBXXX";"Berliner Volksbank";10892;"Berlin";91001;6
10090000;;"Berliner Volksbank";16259;"Bad Freienwalde (Oder)";91001;6
10090000;;"Berliner Volksbank";14612;"Falkensee";91001;6
10090000;;"Berliner Volksbank";15711;"Königs Wusterhausen";91001;6
10090000;;"Berliner Volksbank";14979;"Großbeeren";91001;6
10090000;;"Berliner Volksbank";16816;"Neuruppin";91001;6
10090000;;"Berliner Volksbank";16515;"Oranienburg";91001;6
10090000;;"Berliner Volksbank";15344;"Strausberg";91001;6
10090000;;"Berliner Volksbank";16792;"Zehdenick";91001;6
10090000;;"Berliner Volksbank";14547;"Beelitz, Mark";91001;6
10090000;;"Berliner Volksbank";14929;"Treuenbrietzen";91001;6
10090000;;"Berliner Volksbank";15757;"Halbe";91001;6
10090000;;"Berliner Volksbank";16321;"Bernau bei Berlin";91001;6
10090000;;"Berliner Volksbank";14641;"Nauen, Havelland";91001;6
10090000;;"Berliner Volksbank";16766;"Kremmen";91001;6
10090000;;"Berliner Volksbank";16540;"Hohen Neuendorf";91001;6
10090000;;"Berliner Volksbank";14542;"Werder (Havel)";91001;6
10090000;;"Berliner Volksbank";16866;"Kyritz, Prignitz";91001;6
10090000;;"Berliner Volksbank";16909;"Wittstock, Dosse";91001;6
10090000;;"Berliner Volksbank";16775;"Gransee";91001;6
10090000;;"Berliner Volksbank";14558;"Nuthetal";91001;6
10090000;;"Berliner Volksbank";15732;"Eichwalde";91001;6
10090000;;"Berliner Volksbank";15562;"R�dersdorf b Berlin";91001;6
10090000;;"Berliner Volksbank";16348;"Wandlitz";91001;6
10090000;;"Berliner Volksbank";16761;"Hennigsdorf";91001;6
10090000;;"Berliner Volksbank";16775;"L�wenberger Land";91001;6
10090000;;"Berliner Volksbank";16835;"Lindow (Mark)";91001;6
10090000;;"Berliner Volksbank";16798;"fürstenberg /Havel";91001;6
10090000;;"Berliner Volksbank";16247;"Joachimsthal";91001;6
10090000;;"Berliner Volksbank";16559;"Liebenwalde";91001;6
10090000;;"Berliner Volksbank";16727;"Oberkr�mer";91001;6
10090000;;"Berliner Volksbank";16225;"Eberswalde";91001;6
10090000;;"Berliner Volksbank";15366;"Neuenhagen b Berlin";91001;6
10090000;;"Berliner Volksbank";16548;"Glienicke /Nordbahn";91001;6
10090000;;"Berliner Volksbank";14552;"Michendorf";91001;6
10090000;;"Berliner Volksbank";15831;"Mahlow";91001;6
10090000;;"Berliner Volksbank";14532;"Kleinmachnow";91001;6
10090000;;"Berliner Volksbank (eh Grundkreditbank)";14513;"Teltow";91001;6
10090000;;"Berliner Volksbank (Gf P2)";10892;"Berlin";81001;6
